LAMMPS data file. CGCMM style. atom_style full generated by VMD/TopoTools v1.7 on Thu Mar 16 13:55:55 +0800 2023
 4374 atoms
 2916 bonds
 1458 angles
 0 dihedrals
 0 impropers
 6 atom types
 3 bond types
 3 angle types
 0 dihedral types
 0 improper types
 -12.590733 23.499267  xlo xhi
 -12.478819 23.611181  ylo yhi
 -12.399492 23.690508  zlo zhi

 Masses

 1 15.999000 # 1
 2 1.008000 # 2
 3 12.011000 # 3
 4 15.999000 # 4
 5 12.011000 # 5
 6 15.999000 # 6

 Atoms # full

151 1 3 0.000000 -6.102736 -0.469360 -9.025137 # 3 
152 1 4 0.000000 -6.466069 -1.462006 -8.759158 # 4 
153 1 4 0.000000 -6.466069 -0.203381 -10.017782 # 4 
154 1 3 0.000000 -5.530085 -0.438881 -2.799189 # 3 
155 1 4 0.000000 -5.893418 -1.431526 -2.533211 # 4 
156 1 4 0.000000 -5.893417 -0.172903 -3.791834 # 4 
157 1 5 0.000000 -0.322031 -0.400788 -0.237387 # 5 
158 1 6 0.000000 -0.685364 -1.393433 0.028592 # 6 
159 1 6 0.000000 -0.685364 -0.134810 -1.230032 # 6 
160 1 3 0.000000 -9.107496 -6.569416 -11.359430 # 3 
161 1 4 0.000000 -9.470830 -7.562061 -11.093451 # 4 
162 1 4 0.000000 -9.470830 -6.303437 -12.352076 # 4 
163 2 1 0.000000 -9.821051 -9.821051 2.208949 # 1 
164 2 2 0.000000 -10.665317 -9.424357 1.994284 # 2 
165 2 2 0.000000 -10.045447 -10.661015 2.609372 # 2 
166 2 1 0.000000 -12.030000 -8.335587 1.421826 # 1 
167 2 2 0.000000 -12.028532 -7.540823 1.955287 # 2 
168 2 2 0.000000 -12.027662 -8.018431 0.518699 # 2 
169 2 1 0.000000 -12.030000 -6.015000 3.007500 # 1 
170 2 2 0.000000 -12.781310 -6.018434 3.600587 # 2 
171 2 2 0.000000 -11.267489 -6.012900 3.586123 # 2 
172 2 1 0.000000 -2.208948 -2.208948 2.208949 # 1 
173 2 2 0.000000 -1.989884 -1.366080 2.606210 # 2 
174 2 2 0.000000 -2.613968 -1.981730 1.371952 # 2 
175 2 1 0.000000 -12.030000 -3.694413 1.421826 # 1 
176 2 2 0.000000 -12.098805 -4.458388 1.994399 # 2 
177 2 2 0.000000 -12.792676 -3.159718 1.642411 # 2 
178 2 1 0.000000 -2.208948 -9.821051 9.821052 # 1 
179 2 2 0.000000 -2.760315 -9.322469 9.218023 # 2 
180 2 2 0.000000 -2.034134 -10.642942 9.362613 # 2 
181 2 1 0.000000 -12.030000 -8.335587 10.608174 # 1 
182 2 2 0.000000 -12.798480 -8.865008 10.395142 # 2 
183 2 2 0.000000 -12.090148 -7.579449 10.024334 # 2 
184 2 1 0.000000 -12.030000 -6.015000 9.022500 # 1 
185 2 2 0.000000 -12.068148 -5.221222 9.556067 # 2 
186 2 2 0.000000 -12.829434 -5.989371 8.496687 # 2 
187 2 1 0.000000 -9.821051 -2.208948 9.821052 # 1 
188 2 2 0.000000 -10.664328 -2.603013 10.044277 # 2 
189 2 2 0.000000 -9.422132 -2.001058 10.665964 # 2 
190 2 1 0.000000 -12.030000 -3.694413 10.608174 # 1 
191 2 2 0.000000 -12.076694 -3.974295 11.522350 # 2 
192 2 2 0.000000 -12.788200 -3.121500 10.493566 # 2 
193 2 1 0.000000 -10.608174 -12.030000 3.694413 # 1 
194 2 2 0.000000 -11.523460 -12.078109 3.970399 # 2 
195 2 2 0.000000 -10.490007 -12.787912 3.121842 # 2 
196 2 1 0.000000 -9.022500 -12.030000 6.015000 # 1 
197 2 2 0.000000 -9.613894 -12.028864 5.262349 # 2 
198 2 2 0.000000 -9.602800 -12.021596 6.776191 # 2 
199 2 1 0.000000 -10.608174 -12.030000 8.335587 # 1 
200 2 2 0.000000 -10.453829 -12.792829 8.892813 # 2 
201 2 2 0.000000 -10.440363 -11.279037 8.904907 # 2 
202 2 1 0.000000 -1.421825 -12.030000 3.694413 # 1 
203 2 2 0.000000 -2.002827 -11.963107 4.452169 # 2 
204 2 2 0.000000 -1.635995 -11.265600 3.159570 # 2 
205 2 1 0.000000 -3.007500 -12.030000 6.015000 # 1 
206 2 2 0.000000 -3.588605 -12.790617 6.018182 # 2 
207 2 2 0.000000 -3.598128 -11.276785 6.007441 # 2 
208 2 1 0.000000 -1.421825 -12.030000 8.335587 # 1 
209 2 2 0.000000 -0.519897 -12.027956 8.015037 # 2 
210 2 2 0.000000 -1.958264 -12.032130 7.542832 # 2 
211 2 1 0.000000 -8.335587 -10.608174 0.000000 # 1 
212 2 2 0.000000 -8.897637 -10.437269 0.755726 # 2 
213 2 2 0.000000 -8.897786 -10.448793 -0.758130 # 2 
214 2 1 0.000000 -6.015000 -9.022500 0.000000 # 1 
215 2 2 0.000000 -6.771582 -9.608857 -0.000106 # 2 
216 2 2 0.000000 -5.257683 -9.607904 0.002054 # 2 
217 2 1 0.000000 -3.694413 -10.608174 0.000000 # 1 
218 2 2 0.000000 -3.106040 -10.495747 -0.746598 # 2 
219 2 2 0.000000 -3.962584 -11.526086 -0.041880 # 2 
220 2 1 0.000000 -8.335587 -1.421825 0.000000 # 1 
221 2 2 0.000000 -8.059555 -0.507151 0.058376 # 2 
222 2 2 0.000000 -8.907520 -1.548684 0.756988 # 2 
223 2 1 0.000000 -6.015000 -3.007500 0.000000 # 1 
224 2 2 0.000000 -6.815265 -2.482833 0.023075 # 2 
225 2 2 0.000000 -6.052556 -3.537628 0.796106 # 2 
226 2 1 0.000000 -3.694413 -1.421825 0.000000 # 1 
227 2 2 0.000000 -4.458349 -1.994067 -0.071928 # 2 
228 2 2 0.000000 -3.163049 -1.633279 -0.767575 # 2 
